strike,expiry,days_to_expiry,option_type,market_price,implied_vol,moneyness
575.0,2027-09-17,448,put,15.555,0.272236,-0.241684
580.0,2027-09-17,448,put,16.15,0.270199,-0.233026
585.0,2027-09-17,448,put,16.735,0.268001,-0.224442
590.0,2027-09-17,448,put,17.37,0.265988,-0.215931
595.0,2027-09-17,448,put,18.025,0.263979,-0.207492
600.0,2027-09-17,448,put,18.7,0.261972,-0.199124
605.0,2027-09-17,448,put,19.41,0.260041,-0.190825
610.0,2027-09-17,448,put,20.11,0.25795,-0.182595
615.0,2027-09-17,448,put,20.905,0.256228,-0.174431
620.0,2027-09-17,448,put,21.69,0.254339,-0.166334
625.0,2027-09-17,448,put,22.455,0.252242,-0.158302
630.0,2027-09-17,448,put,23.265,0.250251,-0.150334
635.0,2027-09-17,448,put,24.17,0.248583,-0.142429
640.0,2027-09-17,448,put,25.02,0.246547,-0.134586
645.0,2027-09-17,448,put,25.94,0.244708,-0.126803
650.0,2027-09-17,448,put,26.93,0.243051,-0.119081
655.0,2027-09-17,448,put,27.895,0.241165,-0.111418
660.0,2027-09-17,448,put,28.965,0.239594,-0.103814
665.0,2027-09-17,448,put,29.965,0.237612,-0.096267
670.0,2027-09-17,448,put,31.03,0.235773,-0.088776
675.0,2027-09-17,448,put,32.155,0.234046,-0.081341
680.0,2027-09-17,448,put,33.335,0.232405,-0.073961
685.0,2027-09-17,448,put,34.61,0.230993,-0.066635
690.0,2027-09-17,448,put,35.785,0.229072,-0.059362
695.0,2027-09-17,448,put,37.125,0.227632,-0.052142
700.0,2027-09-17,448,put,38.47,0.226072,-0.044973
705.0,2027-09-17,448,put,39.785,0.224271,-0.037856
710.0,2027-09-17,448,put,41.305,0.223058,-0.030789
715.0,2027-09-17,448,put,42.8,0.221612,-0.023771
720.0,2027-09-17,448,put,44.27,0.219941,-0.016803
725.0,2027-09-17,448,put,45.935,0.218791,-0.009882
730.0,2027-09-17,448,put,47.53,0.217259,-0.003009
735.0,2027-09-17,448,put,49.34,0.216295,0.003817
740.0,2027-09-17,448,put,51.175,0.215258,0.010596
745.0,2027-09-17,448,put,52.99,0.214005,0.017331
750.0,2027-09-17,448,put,54.9,0.212909,0.024019
755.0,2027-09-17,448,put,57.02,0.212329,0.030664
760.0,2027-09-17,448,put,59.18,0.211717,0.037265
765.0,2027-09-17,448,put,61.34,0.210947,0.043822
770.0,2027-09-17,448,put,63.67,0.210554,0.050337
775.0,2027-09-17,448,put,66.06,0.210188,0.056809
780.0,2027-09-17,448,put,68.43,0.209603,0.06324
785.0,2027-09-17,448,put,71.115,0.209838,0.06963
790.0,2027-09-17,448,put,73.715,0.209652,0.075979
795.0,2027-09-17,448,put,76.635,0.2103,0.082288
800.0,2027-09-17,448,put,79.55,0.210779,0.088558
805.0,2027-09-17,448,put,82.75,0.211987,0.094789
810.0,2027-09-17,448,put,85.965,0.213095,0.100981
815.0,2027-09-17,448,put,89.25,0.214277,0.107134
820.0,2027-09-17,448,put,92.88,0.216391,0.113251
835.0,2027-09-17,448,put,104.45,0.224094,0.131378
850.0,2027-09-17,448,put,118.085,0.237292,0.149183
900.0,2027-09-17,448,put,168.04,0.290688,0.206341
250.0,2027-12-17,539,call,511.475,0.672033,-1.074593
350.0,2027-12-17,539,call,420.015,0.508653,-0.738121
365.0,2027-12-17,539,call,406.235,0.487624,-0.696156
370.0,2027-12-17,539,call,401.695,0.48133,-0.682551
395.0,2027-12-17,539,call,365.835,0.244648,-0.617168
405.0,2027-12-17,539,call,357.11,0.261626,-0.592167
470.0,2027-12-17,539,call,312.3,0.378078,-0.443321
490.0,2027-12-17,539,call,282.27,0.259504,-0.401648
505.0,2027-12-17,539,call,263.44,0.15279,-0.371495
510.0,2027-12-17,539,call,259.375,0.173387,-0.361643
515.0,2027-12-17,539,call,254.955,0.176055,-0.351887
520.0,2027-12-17,539,call,250.565,0.178491,-0.342225
525.0,2027-12-17,539,call,246.535,0.186721,-0.332655
530.0,2027-12-17,539,call,242.085,0.186202,-0.323177
535.0,2027-12-17,539,call,238.02,0.191022,-0.313787
540.0,2027-12-17,539,call,233.92,0.19423,-0.304485
545.0,2027-12-17,539,call,229.635,0.194546,-0.295268
550.0,2027-12-17,539,call,224.91,0.189643,-0.286135
555.0,2027-12-17,539,call,221.025,0.193871,-0.277086
560.0,2027-12-17,539,call,216.675,0.192755,-0.268117
565.0,2027-12-17,539,call,212.735,0.195238,-0.259228
570.0,2027-12-17,539,call,208.5,0.194662,-0.250417
575.0,2027-12-17,539,call,204.39,0.194902,-0.241684
580.0,2027-12-17,539,call,200.34,0.195326,-0.233026
585.0,2027-12-17,539,call,196.24,0.195101,-0.224442
590.0,2027-12-17,539,call,192.24,0.195347,-0.215931
595.0,2027-12-17,539,call,188.38,0.196252,-0.207492
600.0,2027-12-17,539,call,184.39,0.196029,-0.199124
605.0,2027-12-17,539,call,180.275,0.19484,-0.190825
610.0,2027-12-17,539,call,177.015,0.198436,-0.182595
615.0,2027-12-17,539,call,172.405,0.194078,-0.174431
620.0,2027-12-17,539,call,168.53,0.193733,-0.166334
625.0,2027-12-17,539,call,164.615,0.192986,-0.158302
630.0,2027-12-17,539,call,160.74,0.192275,-0.150334
635.0,2027-12-17,539,call,157.63,0.195092,-0.142429
640.0,2027-12-17,539,call,153.275,0.191705,-0.134586
645.0,2027-12-17,539,call,149.36,0.190305,-0.126803
650.0,2027-12-17,539,call,145.74,0.190087,-0.119081
655.0,2027-12-17,539,call,141.875,0.188624,-0.111418
660.0,2027-12-17,539,call,138.175,0.18773,-0.103814
665.0,2027-12-17,539,call,135.195,0.189615,-0.096267
670.0,2027-12-17,539,call,130.855,0.185812,-0.088776
675.0,2027-12-17,539,call,127.825,0.187075,-0.081341
680.0,2027-12-17,539,call,123.795,0.184299,-0.073961
685.0,2027-12-17,539,call,120.77,0.185177,-0.066635
690.0,2027-12-17,539,call,117.215,0.183908,-0.059362
695.0,2027-12-17,539,call,114.72,0.186252,-0.052142
700.0,2027-12-17,539,call,111.255,0.184958,-0.044973
705.0,2027-12-17,539,call,107.05,0.181012,-0.037856
710.0,2027-12-17,539,call,103.705,0.179899,-0.030789
715.0,2027-12-17,539,call,100.46,0.178972,-0.023771
720.0,2027-12-17,539,call,97.045,0.177344,-0.016803
725.0,2027-12-17,539,call,93.79,0.176097,-0.009882
730.0,2027-12-17,539,call,90.565,0.174802,-0.003009
735.0,2027-12-17,539,call,87.49,0.173831,0.003817
740.0,2027-12-17,539,call,84.23,0.172142,0.010596
745.0,2027-12-17,539,call,80.495,0.168881,0.017331
750.0,2027-12-17,539,call,78.205,0.16984,0.024019
755.0,2027-12-17,539,call,75.2,0.168487,0.030664
760.0,2027-12-17,539,call,71.58,0.165183,0.037265
765.0,2027-12-17,539,call,69.14,0.165192,0.043822
770.0,2027-12-17,539,call,66.485,0.164408,0.050337
775.0,2027-12-17,539,call,63.665,0.162989,0.056809
780.0,2027-12-17,539,call,60.925,0.161643,0.06324
785.0,2027-12-17,539,call,58.34,0.160579,0.06963
790.0,2027-12-17,539,call,55.64,0.159027,0.075979
795.0,2027-12-17,539,call,53.065,0.157667,0.082288
800.0,2027-12-17,539,call,50.655,0.156607,0.088558
805.0,2027-12-17,539,call,48.195,0.155238,0.094789
810.0,2027-12-17,539,call,45.845,0.154009,0.100981
815.0,2027-12-17,539,call,43.58,0.152849,0.107134
820.0,2027-12-17,539,call,41.34,0.151585,0.113251
825.0,2027-12-17,539,call,39.25,0.150572,0.11933
830.0,2027-12-17,539,call,37.155,0.149367,0.125372
835.0,2027-12-17,539,call,35.21,0.148413,0.131378
840.0,2027-12-17,539,call,33.27,0.147294,0.137348
845.0,2027-12-17,539,call,31.37,0.146108,0.143283
850.0,2027-12-17,539,call,29.68,0.145358,0.149183
855.0,2027-12-17,539,call,27.9,0.144156,0.155048
860.0,2027-12-17,539,call,26.32,0.143371,0.160879
865.0,2027-12-17,539,call,24.715,0.142323,0.166676
870.0,2027-12-17,539,call,23.27,0.141586,0.172439
875.0,2027-12-17,539,call,21.86,0.140776,0.17817
880.0,2027-12-17,539,call,20.52,0.140006,0.183868
885.0,2027-12-17,539,call,19.24,0.139247,0.189534
890.0,2027-12-17,539,call,18.04,0.138573,0.195168
895.0,2027-12-17,539,call,16.905,0.137939,0.20077
900.0,2027-12-17,539,call,15.81,0.137262,0.206341
905.0,2027-12-17,539,call,14.84,0.13686,0.211881
910.0,2027-12-17,539,call,13.845,0.136185,0.217391
915.0,2027-12-17,539,call,12.96,0.13575,0.22287
920.0,2027-12-17,539,call,12.11,0.13528,0.22832
925.0,2027-12-17,539,call,11.31,0.134837,0.23374
930.0,2027-12-17,539,call,10.58,0.134519,0.239131
935.0,2027-12-17,539,call,9.84,0.133983,0.244493
940.0,2027-12-17,539,call,9.23,0.133866,0.249826
945.0,2027-12-17,539,call,8.585,0.133424,0.255131
950.0,2027-12-17,539,call,8.045,0.133327,0.260408
955.0,2027-12-17,539,call,7.515,0.133129,0.265658
960.0,2027-12-17,539,call,7.01,0.132905,0.27088
965.0,2027-12-17,539,call,6.55,0.132773,0.276074
970.0,2027-12-17,539,call,6.105,0.132574,0.281242
975.0,2027-12-17,539,call,5.685,0.13237,0.286384
980.0,2027-12-17,539,call,5.33,0.13242,0.291499
985.0,2027-12-17,539,call,4.99,0.132435,0.296588
990.0,2027-12-17,539,call,4.665,0.132416,0.301651
995.0,2027-12-17,539,call,4.375,0.132511,0.306689
1000.0,2027-12-17,539,call,4.075,0.132404,0.311702
1005.0,2027-12-17,539,call,3.83,0.132584,0.316689
1010.0,2027-12-17,539,call,3.6,0.13277,0.321652
1015.0,2027-12-17,539,call,3.375,0.132884,0.32659
1020.0,2027-12-17,539,call,3.175,0.133102,0.331504
1025.0,2027-12-17,539,call,2.985,0.133303,0.336394
1030.0,2027-12-17,539,call,2.81,0.133541,0.34126
1035.0,2027-12-17,539,call,3.44,0.14118,0.346103
1040.0,2027-12-17,539,call,2.5,0.134122,0.350922
1050.0,2027-12-17,539,call,2.225,0.134704,0.360492
1055.0,2027-12-17,539,call,2.11,0.135121,0.365242
1060.0,2027-12-17,539,call,2.005,0.135582,0.36997
1065.0,2027-12-17,539,call,1.905,0.136033,0.374676
1070.0,2027-12-17,539,call,1.8,0.136344,0.37936
1075.0,2027-12-17,539,call,1.71,0.13678,0.384022
1080.0,2027-12-17,539,call,1.63,0.137288,0.388663
1085.0,2027-12-17,539,call,1.56,0.137881,0.393282
1090.0,2027-12-17,539,call,1.47,0.138109,0.397879
1095.0,2027-12-17,539,call,1.425,0.138976,0.402456
1100.0,2027-12-17,539,call,1.355,0.139395,0.407012
1105.0,2027-12-17,539,call,1.29,0.139835,0.411547
1110.0,2027-12-17,539,call,1.24,0.14048,0.416062
1115.0,2027-12-17,539,call,1.19,0.141079,0.420556
1120.0,2027-12-17,539,call,1.135,0.141535,0.42503
1125.0,2027-12-17,539,call,1.09,0.142131,0.429485
1130.0,2027-12-17,539,call,1.045,0.142682,0.433919
1140.0,2027-12-17,539,call,0.965,0.143857,0.44273
1150.0,2027-12-17,539,call,0.89,0.14497,0.451464
1160.0,2027-12-17,539,call,0.825,0.146153,0.460122
1170.0,2027-12-17,539,call,0.77,0.147441,0.468705
1180.0,2027-12-17,539,call,0.715,0.148591,0.477216
1190.0,2027-12-17,539,call,0.67,0.149889,0.485655
1200.0,2027-12-17,539,call,0.62,0.150905,0.494023
1210.0,2027-12-17,539,call,0.58,0.152104,0.502322
1220.0,2027-12-17,539,call,0.545,0.153358,0.510552
1230.0,2027-12-17,539,call,0.515,0.154688,0.518716
1240.0,2027-12-17,539,call,0.32,0.148462,0.526813
1250.0,2027-12-17,539,call,0.455,0.157051,0.534845
1260.0,2027-12-17,539,call,0.43,0.158292,0.542813
1270.0,2027-12-17,539,call,0.615,0.167747,0.550718
1280.0,2027-12-17,539,call,0.385,0.160733,0.558562
1290.0,2027-12-17,539,call,0.365,0.161948,0.566344
1300.0,2027-12-17,539,call,0.345,0.163081,0.574066
1310.0,2027-12-17,539,call,0.325,0.164127,0.581729
1320.0,2027-12-17,539,call,0.31,0.165375,0.589333
1330.0,2027-12-17,539,call,0.295,0.166556,0.596881
1340.0,2027-12-17,539,call,0.28,0.167666,0.604371
1370.0,2027-12-17,539,call,0.245,0.171268,0.626512
1390.0,2027-12-17,539,call,0.22,0.173227,0.641005
1400.0,2027-12-17,539,call,0.21,0.174305,0.648174
1450.0,2027-12-17,539,call,0.165,0.179249,0.683265
1460.0,2027-12-17,539,call,0.16,0.180483,0.690138
1480.0,2027-12-17,539,call,0.145,0.182262,0.703744
50.0,2027-12-17,539,put,0.045,0.73898,-2.684031
55.0,2027-12-17,539,put,0.055,0.7246,-2.588721
60.0,2027-12-17,539,put,0.065,0.710225,-2.501709
65.0,2027-12-17,539,put,0.075,0.696128,-2.421666
70.0,2027-12-17,539,put,0.085,0.682433,-2.347558
90.0,2027-12-17,539,put,0.27,0.683861,-2.096244
95.0,2027-12-17,539,put,0.19,0.642233,-2.042177
100.0,2027-12-17,539,put,0.195,0.628064,-1.990884
105.0,2027-12-17,539,put,0.215,0.619224,-1.942093
110.0,2027-12-17,539,put,0.245,0.613129,-1.895573
120.0,2027-12-17,539,put,0.305,0.599864,-1.808562
130.0,2027-12-17,539,put,0.375,0.587717,-1.728519
135.0,2027-12-17,539,put,0.41,0.58134,-1.690779
140.0,2027-12-17,539,put,0.445,0.574854,-1.654411
145.0,2027-12-17,539,put,0.485,0.569005,-1.61932
160.0,2027-12-17,539,put,0.625,0.553087,-1.52088
175.0,2027-12-17,539,put,0.78,0.537493,-1.431268
180.0,2027-12-17,539,put,1.39,0.571432,-1.403097
190.0,2027-12-17,539,put,1.16,0.536931,-1.34903
200.0,2027-12-17,539,put,1.055,0.511338,-1.297736
205.0,2027-12-17,539,put,1.54,0.53056,-1.273044
220.0,2027-12-17,539,put,1.305,0.491673,-1.202426
225.0,2027-12-17,539,put,1.375,0.487082,-1.179953
230.0,2027-12-17,539,put,1.47,0.483679,-1.157974
235.0,2027-12-17,539,put,1.545,0.479192,-1.136468
240.0,2027-12-17,539,put,1.585,0.473095,-1.115415
245.0,2027-12-17,539,put,1.585,0.465319,-1.094796
250.0,2027-12-17,539,put,1.735,0.464095,-1.074593
255.0,2027-12-17,539,put,1.745,0.456953,-1.05479
260.0,2027-12-17,539,put,1.895,0.455397,-1.035372
265.0,2027-12-17,539,put,1.975,0.451012,-1.016324
270.0,2027-12-17,539,put,2.065,0.446961,-0.997632
275.0,2027-12-17,539,put,2.155,0.442872,-0.979283
280.0,2027-12-17,539,put,2.245,0.438751,-0.961264
290.0,2027-12-17,539,put,2.435,0.430739,-0.926173
295.0,2027-12-17,539,put,2.525,0.426549,-0.909078
300.0,2027-12-17,539,put,2.63,0.422764,-0.892271
305.0,2027-12-17,539,put,3.075,0.427688,-0.875742
310.0,2027-12-17,539,put,2.835,0.414962,-0.859481
315.0,2027-12-17,539,put,2.95,0.411337,-0.843481
320.0,2027-12-17,539,put,2.945,0.404774,-0.827733
325.0,2027-12-17,539,put,3.56,0.412451,-0.812229
330.0,2027-12-17,539,put,3.295,0.400249,-0.796961
335.0,2027-12-17,539,put,3.41,0.396498,-0.781923
340.0,2027-12-17,539,put,3.535,0.392934,-0.767108
345.0,2027-12-17,539,put,3.78,0.391733,-0.752509
350.0,2027-12-17,539,put,3.79,0.385815,-0.738121
355.0,2027-12-17,539,put,4.06,0.384874,-0.723936
360.0,2027-12-17,539,put,4.07,0.379046,-0.70995
365.0,2027-12-17,539,put,4.215,0.375696,-0.696156
370.0,2027-12-17,539,put,4.37,0.372482,-0.682551
375.0,2027-12-17,539,put,4.67,0.371597,-0.669128
380.0,2027-12-17,539,put,4.685,0.36601,-0.655882
385.0,2027-12-17,539,put,4.845,0.362755,-0.64281
390.0,2027-12-17,539,put,5.015,0.359615,-0.629907
395.0,2027-12-17,539,put,5.185,0.356434,-0.617168
400.0,2027-12-17,539,put,5.37,0.353427,-0.604589
405.0,2027-12-17,539,put,5.565,0.350511,-0.592167
410.0,2027-12-17,539,put,5.755,0.347477,-0.579897
415.0,2027-12-17,539,put,6.16,0.347139,-0.567775
420.0,2027-12-17,539,put,6.17,0.341722,-0.555799
425.0,2027-12-17,539,put,6.395,0.338981,-0.543965
430.0,2027-12-17,539,put,6.615,0.336126,-0.532269
435.0,2027-12-17,539,put,6.855,0.333449,-0.520708
440.0,2027-12-17,539,put,7.105,0.330823,-0.509279
445.0,2027-12-17,539,put,7.365,0.328245,-0.497979
450.0,2027-12-17,539,put,7.63,0.325656,-0.486806
455.0,2027-12-17,539,put,7.91,0.323157,-0.475756
460.0,2027-12-17,539,put,8.195,0.320642,-0.464827
465.0,2027-12-17,539,put,8.475,0.318017,-0.454016
470.0,2027-12-17,539,put,8.795,0.315704,-0.443321
475.0,2027-12-17,539,put,9.115,0.313318,-0.432739
480.0,2027-12-17,539,put,9.45,0.310994,-0.422268
485.0,2027-12-17,539,put,9.795,0.308683,-0.411905
490.0,2027-12-17,539,put,10.15,0.306383,-0.401648
495.0,2027-12-17,539,put,10.52,0.304132,-0.391496
500.0,2027-12-17,539,put,10.88,0.30173,-0.381446
505.0,2027-12-17,539,put,11.31,0.299793,-0.371495
510.0,2027-12-17,539,put,11.705,0.297509,-0.361643
515.0,2027-12-17,539,put,12.11,0.295227,-0.351887
520.0,2027-12-17,539,put,12.575,0.293293,-0.342225
525.0,2027-12-17,539,put,13.05,0.291339,-0.332655
530.0,2027-12-17,539,put,13.5,0.289134,-0.323177
535.0,2027-12-17,539,put,13.985,0.287081,-0.313787
540.0,2027-12-17,539,put,14.49,0.285074,-0.304485
545.0,2027-12-17,539,put,15.01,0.283076,-0.295268
550.0,2027-12-17,539,put,15.56,0.281175,-0.286135
555.0,2027-12-17,539,put,16.08,0.279012,-0.277086
560.0,2027-12-17,539,put,16.69,0.277286,-0.268117
565.0,2027-12-17,539,put,17.285,0.275382,-0.259228
570.0,2027-12-17,539,put,17.9,0.273501,-0.250417
575.0,2027-12-17,539,put,18.535,0.271638,-0.241684
580.0,2027-12-17,539,put,19.185,0.269764,-0.233026
585.0,2027-12-17,539,put,19.88,0.26803,-0.224442
590.0,2027-12-17,539,put,20.55,0.26608,-0.215931
595.0,2027-12-17,539,put,21.28,0.264335,-0.207492
600.0,2027-12-17,539,put,22.015,0.262521,-0.199124
605.0,2027-12-17,539,put,22.745,0.260594,-0.190825
610.0,2027-12-17,539,put,23.58,0.259056,-0.182595
615.0,2027-12-17,539,put,24.39,0.257306,-0.174431
620.0,2027-12-17,539,put,25.215,0.255528,-0.166334
625.0,2027-12-17,539,put,26.11,0.253956,-0.158302
630.0,2027-12-17,539,put,27.0,0.252264,-0.150334
635.0,2027-12-17,539,put,27.88,0.250434,-0.142429
640.0,2027-12-17,539,put,28.855,0.248896,-0.134586
645.0,2027-12-17,539,put,29.84,0.247294,-0.126803
650.0,2027-12-17,539,put,30.875,0.245787,-0.119081
655.0,2027-12-17,539,put,31.92,0.244214,-0.111418
660.0,2027-12-17,539,put,32.94,0.242448,-0.103814
665.0,2027-12-17,539,put,34.095,0.241081,-0.096267
670.0,2027-12-17,539,put,35.255,0.239625,-0.088776
675.0,2027-12-17,539,put,36.375,0.23792,-0.081341
680.0,2027-12-17,539,put,37.61,0.23652,-0.073961
685.0,2027-12-17,539,put,38.905,0.235218,-0.066635
690.0,2027-12-17,539,put,40.21,0.233839,-0.059362
695.0,2027-12-17,539,put,41.465,0.232183,-0.052142
700.0,2027-12-17,539,put,42.86,0.230888,-0.044973
705.0,2027-12-17,539,put,44.315,0.229676,-0.037856
710.0,2027-12-17,539,put,45.78,0.228381,-0.030789
715.0,2027-12-17,539,put,47.23,0.226927,-0.023771
720.0,2027-12-17,539,put,48.86,0.225928,-0.016803
725.0,2027-12-17,539,put,50.41,0.224561,-0.009882
730.0,2027-12-17,539,put,52.08,0.223451,-0.003009
735.0,2027-12-17,539,put,53.8,0.222376,0.003817
740.0,2027-12-17,539,put,55.7,0.221724,0.010596
745.0,2027-12-17,539,put,57.545,0.220782,0.017331
750.0,2027-12-17,539,put,59.405,0.219763,0.024019
755.0,2027-12-17,539,put,61.475,0.219242,0.030664
760.0,2027-12-17,539,put,63.56,0.218638,0.037265
765.0,2027-12-17,539,put,65.665,0.217968,0.043822
770.0,2027-12-17,539,put,67.965,0.217736,0.050337
775.0,2027-12-17,539,put,70.275,0.217405,0.056809
780.0,2027-12-17,539,put,72.575,0.216919,0.06324
785.0,2027-12-17,539,put,75.07,0.216865,0.06963
790.0,2027-12-17,539,put,77.82,0.217409,0.075979
795.0,2027-12-17,539,put,80.44,0.217458,0.082288
800.0,2027-12-17,539,put,83.26,0.217948,0.088558
805.0,2027-12-17,539,put,86.15,0.218513,0.094789
810.0,2027-12-17,539,put,89.055,0.219,0.100981
815.0,2027-12-17,539,put,92.44,0.22072,0.107134
820.0,2027-12-17,539,put,95.475,0.221338,0.113251
825.0,2027-12-17,539,put,98.95,0.223082,0.11933
835.0,2027-12-17,539,put,105.73,0.225767,0.131378
840.0,2027-12-17,539,put,109.675,0.228522,0.137348
845.0,2027-12-17,539,put,113.58,0.231069,0.143283
850.0,2027-12-17,539,put,118.47,0.236318,0.149183
855.0,2027-12-17,539,put,123.12,0.240806,0.155048
860.0,2027-12-17,539,put,128.115,0.246198,0.160879
865.0,2027-12-17,539,put,133.125,0.251562,0.166676
300.0,2028-01-21,574,call,466.565,0.561646,-0.892271
480.0,2028-01-21,574,call,292.52,0.248529,-0.422268
515.0,2028-01-21,574,call,262.635,0.244208,-0.351887
520.0,2028-01-21,574,call,251.805,0.139917,-0.342225
525.0,2028-01-21,574,call,247.65,0.156119,-0.332655
530.0,2028-01-21,574,call,243.69,0.169008,-0.323177
535.0,2028-01-21,574,call,239.25,0.169075,-0.313787
540.0,2028-01-21,574,call,235.275,0.176245,-0.304485
545.0,2028-01-21,574,call,231.27,0.181104,-0.295268
550.0,2028-01-21,574,call,226.72,0.178301,-0.286135
555.0,2028-01-21,574,call,223.09,0.185843,-0.277086
560.0,2028-01-21,574,call,218.355,0.180818,-0.268117
565.0,2028-01-21,574,call,214.435,0.183975,-0.259228
570.0,2028-01-21,574,call,210.18,0.183461,-0.250417
575.0,2028-01-21,574,call,206.175,0.184865,-0.241684
580.0,2028-01-21,574,call,202.15,0.185703,-0.233026
585.0,2028-01-21,574,call,198.155,0.186432,-0.224442
590.0,2028-01-21,574,call,194.185,0.187024,-0.215931
595.0,2028-01-21,574,call,190.29,0.187825,-0.207492
600.0,2028-01-21,574,call,186.285,0.187627,-0.199124
605.0,2028-01-21,574,call,182.475,0.1884,-0.190825
610.0,2028-01-21,574,call,178.435,0.187555,-0.182595
615.0,2028-01-21,574,call,174.52,0.187254,-0.174431
620.0,2028-01-21,574,call,170.685,0.18719,-0.166334
625.0,2028-01-21,574,call,166.87,0.187021,-0.158302
630.0,2028-01-21,574,call,163.81,0.190375,-0.150334
635.0,2028-01-21,574,call,159.38,0.186779,-0.142429
640.0,2028-01-21,574,call,155.525,0.185856,-0.134586
645.0,2028-01-21,574,call,151.775,0.185261,-0.126803
650.0,2028-01-21,574,call,148.22,0.185354,-0.119081
655.0,2028-01-21,574,call,144.395,0.184103,-0.111418
660.0,2028-01-21,574,call,140.85,0.18388,-0.103814
665.0,2028-01-21,574,call,137.76,0.185294,-0.096267
670.0,2028-01-21,574,call,133.49,0.181851,-0.088776
675.0,2028-01-21,574,call,129.94,0.181127,-0.081341
680.0,2028-01-21,574,call,126.375,0.180195,-0.073961
685.0,2028-01-21,574,call,122.97,0.179704,-0.066635
690.0,2028-01-21,574,call,119.94,0.180383,-0.059362
695.0,2028-01-21,574,call,115.92,0.17741,-0.052142
700.0,2028-01-21,574,call,113.26,0.179014,-0.044973
705.0,2028-01-21,574,call,109.815,0.177754,-0.037856
710.0,2028-01-21,574,call,106.345,0.176284,-0.030789
715.0,2028-01-21,574,call,102.48,0.173416,-0.023771
720.0,2028-01-21,574,call,99.84,0.174356,-0.016803
725.0,2028-01-21,574,call,95.88,0.170973,-0.009882
730.0,2028-01-21,574,call,94.29,0.174804,-0.003009
735.0,2028-01-21,574,call,90.28,0.171028,0.003817
740.0,2028-01-21,574,call,87.205,0.169979,0.010596
745.0,2028-01-21,574,call,84.14,0.168817,0.017331
750.0,2028-01-21,574,call,82.035,0.170316,0.024019
755.0,2028-01-21,574,call,78.165,0.166525,0.030664
760.0,2028-01-21,574,call,75.155,0.165103,0.037265
765.0,2028-01-21,574,call,72.5,0.164548,0.043822
770.0,2028-01-21,574,call,69.545,0.162996,0.050337
775.0,2028-01-21,574,call,66.68,0.161554,0.056809
780.0,2028-01-21,574,call,64.08,0.160704,0.06324
785.0,2028-01-21,574,call,61.37,0.159399,0.06963
790.0,2028-01-21,574,call,58.795,0.158315,0.075979
795.0,2028-01-21,574,call,56.175,0.156955,0.082288
800.0,2028-01-21,574,call,53.66,0.15573,0.088558
805.0,2028-01-21,574,call,51.26,0.154662,0.094789
810.0,2028-01-21,574,call,48.92,0.153601,0.100981
815.0,2028-01-21,574,call,46.595,0.152422,0.107134
820.0,2028-01-21,574,call,44.405,0.151451,0.113251
825.0,2028-01-21,574,call,42.16,0.150166,0.11933
830.0,2028-01-21,574,call,40.125,0.149295,0.125372
835.0,2028-01-21,574,call,38.085,0.148246,0.131378
840.0,2028-01-21,574,call,36.055,0.147056,0.137348
845.0,2028-01-21,574,call,34.13,0.14599,0.143283
850.0,2028-01-21,574,call,32.365,0.145207,0.149183
855.0,2028-01-21,574,call,30.565,0.144154,0.155048
860.0,2028-01-21,574,call,28.91,0.143348,0.160879
865.0,2028-01-21,574,call,27.29,0.142473,0.166676
870.0,2028-01-21,574,call,25.775,0.141738,0.172439
875.0,2028-01-21,574,call,24.245,0.140784,0.17817
880.0,2028-01-21,574,call,22.84,0.140037,0.183868
885.0,2028-01-21,574,call,21.515,0.139368,0.189534
890.0,2028-01-21,574,call,20.255,0.138735,0.195168
895.0,2028-01-21,574,call,19.055,0.138127,0.20077
900.0,2028-01-21,574,call,17.86,0.137362,0.206341
905.0,2028-01-21,574,call,16.77,0.13678,0.211881
910.0,2028-01-21,574,call,15.725,0.136185,0.217391
915.0,2028-01-21,574,call,14.8,0.135852,0.22287
920.0,2028-01-21,574,call,13.87,0.135339,0.22832
925.0,2028-01-21,574,call,13.03,0.135003,0.23374
930.0,2028-01-21,574,call,12.2,0.134545,0.239131
935.0,2028-01-21,574,call,11.445,0.134227,0.244493
940.0,2028-01-21,574,call,10.725,0.133897,0.249826
945.0,2028-01-21,574,call,10.02,0.133473,0.255131
950.0,2028-01-21,574,call,9.405,0.133289,0.260408
955.0,2028-01-21,574,call,8.815,0.133074,0.265658
960.0,2028-01-21,574,call,8.24,0.13278,0.27088
965.0,2028-01-21,574,call,7.73,0.132657,0.276074
970.0,2028-01-21,574,call,7.235,0.132469,0.281242
975.0,2028-01-21,574,call,6.795,0.132433,0.286384
980.0,2028-01-21,574,call,6.36,0.13229,0.291499
985.0,2028-01-21,574,call,5.965,0.132239,0.296588
990.0,2028-01-21,574,call,5.59,0.132177,0.301651
995.0,2028-01-21,574,call,5.245,0.132171,0.306689
1000.0,2028-01-21,574,call,4.925,0.132202,0.311702
1005.0,2028-01-21,574,call,4.625,0.132246,0.316689
1010.0,2028-01-21,574,call,4.345,0.132312,0.321652
1015.0,2028-01-21,574,call,4.085,0.132409,0.32659
1020.0,2028-01-21,574,call,3.85,0.132585,0.331504
1025.0,2028-01-21,574,call,3.625,0.132736,0.336394
1030.0,2028-01-21,574,call,3.42,0.132947,0.34126
1035.0,2028-01-21,574,call,3.23,0.133189,0.346103
1040.0,2028-01-21,574,call,3.04,0.133336,0.350922
